"gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue",
"1578583332	9a71aa12-7636-4381-9986-d8f03240b277	20c1dcef-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.10995	-80.303917			0.0	0.0	4.1	0.0	2012-09-11T02:00Z	11	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578582803	9a71aa12-7636-4381-9986-d8f03240b277	207668b4-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.124617	-80.2938			0.0	0.0	8.8	0.0	2012-09-21T02:00Z	21	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578582305	9a71aa12-7636-4381-9986-d8f03240b277	2074bb04-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.124533	-80.294217			0.0	0.0	9.0	0.0	2012-09-21T02:00Z	21	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578581870	9a71aa12-7636-4381-9986-d8f03240b277	20378b19-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.12515	-80.298483			0.0	0.0	6.3	0.0	2012-09-20T02:00Z	20	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578581404	9a71aa12-7636-4381-9986-d8f03240b277	203c809d-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.12515	-80.298483			0.0	0.0	5.9	0.0	2012-09-20T02:00Z	20	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578580983	9a71aa12-7636-4381-9986-d8f03240b277	1ff628fa-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.234317	-80.215433			0.0	0.0	6.1	0.0	2012-08-22T02:00Z	22	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578580607	9a71aa12-7636-4381-9986-d8f03240b277	1ff628f9-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.2342	-80.215117			0.0	0.0	6.9	0.0	2012-08-22T02:00Z	22	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578580136	9a71aa12-7636-4381-9986-d8f03240b277	1faab4ba-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.208667	-80.221733			0.0	0.0	2.7	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578579603	9a71aa12-7636-4381-9986-d8f03240b277	1fadc1f0-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	25.20855	-80.221917			0.0	0.0	2.7	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578579126	9a71aa12-7636-4381-9986-d8f03240b277	1f589d42-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.62375	-81.1058			0.0	0.0	16.0	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1578578653	9a71aa12-7636-4381-9986-d8f03240b277	1f59d5c7-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.623633	-81.106017			0.0	0.0	15.5	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578578076	9a71aa12-7636-4381-9986-d8f03240b277	1f229937-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.623067	-81.11045			0.0	0.0	14.0	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578577598	9a71aa12-7636-4381-9986-d8f03240b277	1f25585a-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.623083	-81.110467			0.0	0.0	14.9	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578576950	9a71aa12-7636-4381-9986-d8f03240b277	1f12babd-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.686717	-80.961583			0.0	0.0	5.3	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578576603	9a71aa12-7636-4381-9986-d8f03240b277	1f15c7f7-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.68665	-80.961517			0.0	0.0	5.5	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578576007	9a71aa12-7636-4381-9986-d8f03240b277	1f01a3ba-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.685633	-80.962967			0.0	0.0	5.3	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578575657	9a71aa12-7636-4381-9986-d8f03240b277	1f08a89d-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.685733	-80.963			0.0	0.0	5.6	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578575305	9a71aa12-7636-4381-9986-d8f03240b277	1efd850b-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.685167	-80.964417			0.0	0.0	5.2	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578574701	9a71aa12-7636-4381-9986-d8f03240b277	1ef9665e-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.6852	-80.9644			0.0	0.0	5.3	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1578574228	9a71aa12-7636-4381-9986-d8f03240b277	1eebd1cb-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.683383	-80.970733			0.0	0.0	5.0	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578573806	9a71aa12-7636-4381-9986-d8f03240b277	1eea723c-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.6833	-80.970683			0.0	0.0	5.0	0.0	2012-07-17T02:00Z	17	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578573434	9a71aa12-7636-4381-9986-d8f03240b277	1e7aad38-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.768767	-80.749733			0.0	0.0	5.9	0.0	2012-09-18T02:00Z	18	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578572865	9a71aa12-7636-4381-9986-d8f03240b277	1e7dba7e-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.768467	-80.7496			0.0	0.0	6.4	0.0	2012-09-18T02:00Z	18	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578572765	9a71aa12-7636-4381-9986-d8f03240b277	1e63069e-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.765017	-80.753283			0.0	0.0	9.6	0.0	2012-09-18T02:00Z	18	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578572318	9a71aa12-7636-4381-9986-d8f03240b277	1e679a7a-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.764917	-80.753217			0.0	0.0	10.4	0.0	2012-09-18T02:00Z	18	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578571784	9a71aa12-7636-4381-9986-d8f03240b277	1dec774f-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.766733	-80.75365			0.0	0.0	5.2	0.0	2012-09-18T02:00Z	18	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578571324	9a71aa12-7636-4381-9986-d8f03240b277	1dec7752-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.7665	-80.753733			0.0	0.0	5.9	0.0	2012-09-18T02:00Z	18	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T01:00Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578570851	9a71aa12-7636-4381-9986-d8f03240b277	1d81a7d7-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.762367	-80.759967			0.0	0.0	6.7	0.0	2012-09-20T02:00Z	20	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578570473	9a71aa12-7636-4381-9986-d8f03240b277	1d81a7d6-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.762567	-80.75965			0.0	0.0	7.3	0.0	2012-09-20T02:00Z	20	9	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578569983	9a71aa12-7636-4381-9986-d8f03240b277	1d1e17ce-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.841317	-80.622517			0.0	0.0	18.7	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578569487	9a71aa12-7636-4381-9986-d8f03240b277	1d21250c-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.841317	-80.622517			0.0	0.0	18.6	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578568980	9a71aa12-7636-4381-9986-d8f03240b277	1caec7f6-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.625417	-81.1078			0.0	0.0	10.7	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578568553	9a71aa12-7636-4381-9986-d8f03240b277	1caec7f8-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.625383	-81.108233			0.0	0.0	10.8	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578568089	9a71aa12-7636-4381-9986-d8f03240b277	1c5cd79f-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.626333	-81.109033			0.0	0.0	6.3	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578567624	9a71aa12-7636-4381-9986-d8f03240b277	1c5cfeb2-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.62635	-81.10905			0.0	0.0	5.3	0.0	2012-07-05T02:00Z	5	7	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID"
"1578567053	9a71aa12-7636-4381-9986-d8f03240b277	1c0380ba-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.900533	-80.567067			0.0	0.0	3.7	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578566631	9a71aa12-7636-4381-9986-d8f03240b277	1c01fa19-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.900083	-80.566917			0.0	0.0	4.6	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578566217	9a71aa12-7636-4381-9986-d8f03240b277	1bae969c-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.850917	-80.6158			0.0	0.0	5.9	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578565678	9a71aa12-7636-4381-9986-d8f03240b277	1b75d388-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.851383	-80.615833			0.0	0.0	4.9	0.0	2012-08-15T02:00Z	15	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578565221	9a71aa12-7636-4381-9986-d8f03240b277	1b43b39f-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.920367	-80.503933			0.0	0.0	14.9	0.0	2012-08-31T02:00Z	31	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
"1578564760	9a71aa12-7636-4381-9986-d8f03240b277	1b3f1fc0-4ad4-11e7-a262-236ceb74d9f7	Animalia	Chordata	Elasmobranchii	Rajiformes	Rhinobatidae	Rhinobatos	Rhinobatos lentiginosus		SPECIES	Rhinobatos lentiginosus Garman"," 1880	US		c3ad790a-d426-4ac1-8e32-da61f81f0117	24.920033	-80.504067			0.0	0.0	16.2	0.0	2012-08-31T02:00Z	31	8	2012	2419045	2419045	HUMAN_OBSERVATION						CC0_1_0					2017-07-26T00:59Z		GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID;REFERENCES_URI_INVALID;COORDINATE_ROUNDED"
